CREATE TABLE `Customers` (`CustomerID` BIGINT NOT NULL, `FirstName` TEXT, `MiddleInitial` TEXT, `LastName` TEXT, PRIMARY KEY (`CustomerID`));
CREATE TABLE `Employees` (`EmployeeID` BIGINT NOT NULL, `FirstName` TEXT, `MiddleInitial` TEXT, `LastName` TEXT, PRIMARY KEY (`EmployeeID`));
CREATE TABLE `Products` (`ProductID` BIGINT NOT NULL, `Name` TEXT, `Price` DOUBLE, PRIMARY KEY (`ProductID`));
CREATE TABLE `Sales` (`SalesID` BIGINT NOT NULL, `SalesPersonID` BIGINT, `CustomerID` BIGINT, `ProductID` BIGINT, `Quantity` BIGINT, PRIMARY KEY (`SalesID`));
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (612, 12, 4964, 336, 840);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (613, 6, 6664, 353, 857);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (614, 22, 8264, 369, 873);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (615, 16, 9964, 386, 890);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (616, 6, 11264, 399, 903);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (617, 1, 12964, 416, 920);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (618, 17, 14664, 433, 937);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (619, 7, 15964, 446, 950);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (620, 1, 17664, 463, 967);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (621, 17, 19264, 479, 983);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (622, 1, 1, 1, 11);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (623, 13, 1300, 13, 13);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (624, 7, 3000, 30, 30);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (625, 1, 4700, 47, 47);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (626, 14, 6000, 60, 60);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (627, 8, 7700, 77, 77);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (628, 21, 9000, 90, 90);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (630, 8, 12300, 123, 123);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (631, 2, 14000, 140, 140);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (633, 9, 17000, 170, 170);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (634, 3, 18700, 187, 187);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (635, 16, 241, 200, 200);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (636, 10, 1941, 217, 217);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (637, 3, 3541, 233, 233);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (638, 20, 5241, 250, 250);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (639, 10, 6541, 263, 263);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (640, 4, 8241, 280, 280);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (641, 21, 9941, 297, 297);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (642, 11, 11241, 310, 310);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (643, 5, 12941, 327, 327);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (644, 18, 14241, 340, 340);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (645, 12, 15941, 357, 357);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (646, 5, 17541, 373, 373);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (647, 22, 19241, 390, 390);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (648, 12, 782, 403, 403);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (649, 6, 2482, 420, 420);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (650, 1, 4182, 437, 437);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (651, 13, 5482, 450, 450);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (652, 7, 7182, 467, 467);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (653, 1, 8782, 483, 483);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (654, 17, 10482, 500, 500);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (655, 7, 11782, 9, 513);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (656, 1, 13482, 26, 530);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (657, 18, 15182, 43, 547);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (658, 8, 16482, 56, 560);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (659, 2, 18182, 73, 577);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (661, 9, 1423, 103, 607);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (662, 2, 3023, 119, 623);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (663, 19, 4723, 136, 640);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (664, 9, 6023, 149, 653);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (665, 3, 7723, 166, 670);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (666, 20, 9423, 183, 687);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (667, 10, 10723, 196, 700);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (668, 4, 12423, 213, 717);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (669, 20, 14023, 229, 733);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (670, 14, 15723, 246, 750);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (671, 4, 17023, 259, 763);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (672, 21, 18723, 276, 780);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (674, 5, 1964, 306, 810);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (675, 22, 3664, 323, 827);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (676, 12, 4964, 336, 840);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (677, 6, 6664, 353, 857);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (678, 22, 8264, 369, 873);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (679, 16, 9964, 386, 890);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (680, 6, 11264, 399, 903);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (681, 1, 12964, 416, 920);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (682, 17, 14664, 433, 937);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (683, 7, 15964, 446, 950);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (684, 1, 17664, 463, 967);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (685, 17, 19264, 479, 983);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (686, 1, 1, 1, 11);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (687, 13, 1300, 13, 13);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (688, 7, 3000, 30, 30);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (689, 1, 4700, 47, 47);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (690, 14, 6000, 60, 60);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (691, 8, 7700, 77, 77);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (692, 21, 9000, 90, 90);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (694, 8, 12300, 123, 123);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (695, 2, 14000, 140, 140);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (697, 9, 17000, 170, 170);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (698, 3, 18700, 187, 187);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (699, 16, 241, 200, 200);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (700, 10, 1941, 217, 217);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (701, 3, 3541, 233, 233);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (702, 20, 5241, 250, 250);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (703, 10, 6541, 263, 263);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (704, 4, 8241, 280, 280);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (705, 21, 9941, 297, 297);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (706, 11, 11241, 310, 310);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (707, 5, 12941, 327, 327);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (708, 18, 14241, 340, 340);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (709, 12, 15941, 357, 357);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (710, 5, 17541, 373, 373);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (711, 22, 19241, 390, 390);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (712, 12, 782, 403, 403);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (713, 6, 2482, 420, 420);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (714, 1, 4182, 437, 437);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (715, 13, 5482, 450, 450);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (716, 7, 7182, 467, 467);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (717, 1, 8782, 483, 483);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (718, 17, 10482, 500, 500);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (719, 7, 11782, 9, 513);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (720, 1, 13482, 26, 530);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (721, 18, 15182, 43, 547);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (722, 8, 16482, 56, 560);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (723, 2, 18182, 73, 577);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (725, 9, 1423, 103, 607);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (726, 2, 3023, 119, 623);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (727, 19, 4723, 136, 640);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (728, 9, 6023, 149, 653);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (729, 3, 7723, 166, 670);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (730, 20, 9423, 183, 687);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (731, 10, 10723, 196, 700);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (732, 4, 12423, 213, 717);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (733, 20, 14023, 229, 733);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (734, 14, 15723, 246, 750);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (735, 4, 17023, 259, 763);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (736, 21, 18723, 276, 780);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (738, 5, 1964, 306, 810);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (739, 22, 3664, 323, 827);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (740, 12, 4964, 336, 840);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (741, 6, 6664, 353, 857);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (742, 22, 8264, 369, 873);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (743, 16, 9964, 386, 890);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (744, 6, 11264, 399, 903);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (745, 1, 12964, 416, 920);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (746, 17, 14664, 433, 937);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (747, 7, 15964, 446, 950);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (748, 1, 17664, 463, 967);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (749, 17, 19264, 479, 983);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (750, 1, 1, 1, 11);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (751, 13, 1300, 13, 13);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (752, 7, 3000, 30, 30);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (753, 1, 4700, 47, 47);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (754, 14, 6000, 60, 60);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (755, 8, 7700, 77, 77);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (756, 21, 9000, 90, 90);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (758, 8, 12300, 123, 123);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (759, 2, 14000, 140, 140);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (761, 9, 17000, 170, 170);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (762, 3, 18700, 187, 187);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (763, 16, 241, 200, 200);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (764, 10, 1941, 217, 217);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (765, 3, 3541, 233, 233);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (766, 20, 5241, 250, 250);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (767, 10, 6541, 263, 263);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (768, 4, 8241, 280, 280);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (769, 21, 9941, 297, 297);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (770, 11, 11241, 310, 310);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (771, 5, 12941, 327, 327);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (772, 18, 14241, 340, 340);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (773, 12, 15941, 357, 357);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (774, 5, 17541, 373, 373);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (775, 22, 19241, 390, 390);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (776, 12, 782, 403, 403);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (777, 6, 2482, 420, 420);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (778, 1, 4182, 437, 437);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (779, 13, 5482, 450, 450);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (780, 7, 7182, 467, 467);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (781, 1, 8782, 483, 483);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (782, 17, 10482, 500, 500);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (783, 7, 11782, 9, 513);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (784, 1, 13482, 26, 530);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (785, 18, 15182, 43, 547);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (786, 8, 16482, 56, 560);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (787, 2, 18182, 73, 577);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (789, 9, 1423, 103, 607);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (790, 2, 3023, 119, 623);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (791, 19, 4723, 136, 640);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (792, 9, 6023, 149, 653);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (793, 3, 7723, 166, 670);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (794, 20, 9423, 183, 687);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (795, 10, 10723, 196, 700);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (796, 4, 12423, 213, 717);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (797, 20, 14023, 229, 733);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (798, 14, 15723, 246, 750);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (799, 4, 17023, 259, 763);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (800, 21, 18723, 276, 780);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (802, 5, 1964, 306, 810);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (803, 22, 3664, 323, 827);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (804, 12, 4964, 336, 840);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (805, 6, 6664, 353, 857);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (806, 22, 8264, 369, 873);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (807, 16, 9964, 386, 890);
